2.461443232047377364e+22 4.040348330533409186e-27 5.813884429087597403e-12 1.044699558319751360e+07 -3.863517683728993395e-09 -3.863517683728993395e-09
2.503881908461987326e+22 4.036616032738439529e-27 5.807210361803094334e-12 1.044465123495232686e+07 -3.924555041299529871e-09 -3.924555041299529871e-09
2.546320584876597287e+22 4.032828197266060169e-27 5.800438225225570352e-12 1.044226980280187167e+07 -3.985321517123653329e-09 -3.985321517123653329e-09
2.588759261291206830e+22 4.028985214781464148e-27 5.793568774358853862e-12 1.043985143188230321e+07 -4.045813732500071491e-09 -4.045813732500071491e-09
2.631197937705817211e+22 4.025087480187332323e-27 5.786602772203221153e-12 1.043739626921035722e+07 -4.106028363119761590e-09 -4.106028363119761590e-09
2.673636614120427173e+22 4.021135392523564069e-27 5.779540989554027991e-12 1.043490446365804039e+07 -4.165962139456570022e-09 -4.165962139456570022e-09
2.716075290535037134e+22 4.017129354866566025e-27 5.772384204799478506e-12 1.043237616592700034e+07 -4.225611847132645016e-09 -4.225611847132645016e-09
2.758513966949647096e+22 4.013069774228121841e-27 5.765133203717642823e-12 1.042981152852274291e+07 -4.284974327269684002e-09 -4.284974327269684002e-09
2.800952643364256639e+22 4.008957061453896022e-27 5.757788779272796956e-12 1.042721070572863147e+07 -4.344046476821663695e-09 -4.344046476821663695e-09
2.843391319778867020e+22 4.004791631121624229e-27 5.750351731411171395e-12 1.042457385357967205e+07 -4.402825248877120020e-09 -4.402825248877120020e-09
2.885829996193476982e+22 4.000573901439020195e-27 5.742822866856233601e-12 1.042190112983613648e+07 -4.461307652949769749e-09 -4.461307652949769749e-09
2.928268672608086943e+22 3.996304294141450890e-27 5.735202998903555289e-12 1.041919269395699911e+07 -4.519490755246886763e-09 -4.519490755246886763e-09
2.970707349022696905e+22 3.991983234389432322e-27 5.727492947215367907e-12 1.041644870707318000e+07 -4.577371678913679337e-09 -4.577371678913679337e-09
3.013146025437306447e+22 3.987611150665963913e-27 5.719693537614915359e-12 1.041366933196067624e+07 -4.634947604262868323e-09 -4.634947604262868323e-09
3.055584701851916829e+22 3.983188474673777492e-27 5.711805601880648395e-12 1.041085473301346600e+07 -4.692215768977050274e-09 -4.692215768977050274e-09
